ConsumerNodeID,ResourceNodeID,ConsumerSpeciesID,ResourceSpeciesID,ConsumerStageID,ResourceStageID,LinkNumber,LinkType,LinkEvidence,LinkEvidenceNotes,LinkFrequency,LinkN,DietFraction,ConsumptionRate,VectorFrom,PreyFrom,,,
96,23,86,23,2,1,4,Parasitic Castration,,,,,,,,,,,
100,21,87,21,2,1,4,Parasitic Castration,,,,,,,,,,,
100,23,87,23,2,1,4,Parasitic Castration,,,,,,,,,,,
104,20,88,20,2,1,4,Parasitic Castration,,,,,,,,,,,
104,21,88,21,2,1,4,Parasitic Castration,,,,,,,,,,,
108,19,89,19,2,1,4,Parasitic Castration,,,,,,,,,,,
108,20,89,20,2,1,4,Parasitic Castration,,,,,,,,,,,
108,21,89,21,2,1,4,Parasitic Castration,,,,,,,,,,,
112,19,90,19,2,1,4,Parasitic Castration,,,,,,,,,,,
112,20,90,20,2,1,4,Parasitic Castration,,,,,,,,,,,
112,21,90,21,2,1,4,Parasitic Castration,,,,,,,,,,,
115,19,91,19,2,1,4,Parasitic Castration,,,,,,,,,,,
115,20,91,20,2,1,4,Parasitic Castration,,,,,,,,,,,
115,21,91,21,2,1,4,Parasitic Castration,,,,,,,,,,,
118,23,92,23,2,1,4,Parasitic Castration,,,,,,,,,,,
122,19,93,19,2,1,4,Parasitic Castration,,,,,,,,,,,
122,20,93,20,2,1,4,Parasitic Castration,,,,,,,,,,,
122,21,93,21,2,1,4,Parasitic Castration,,,,,,,,,,,
126,23,94,23,2,1,4,Parasitic Castration,,,,,,,,,,,
130,23,95,23,2,1,4,Parasitic Castration,,,,,,,,,,,
140,19,99,19,2,1,4,Parasitic Castration,,,,,,,,,,,
140,20,99,20,2,1,4,Parasitic Castration,,,,,,,,,,,
140,21,99,21,2,1,4,Parasitic Castration,,,,,,,,,,,
78,59,78,59,1,1,5,Pathogen Infection,,,,,,,,,,,
78,61,78,61,1,1,5,Pathogen Infection,,,,,,,,,,,
78,64,78,64,1,1,5,Pathogen Infection,,,,,,,,,,,
78,66,78,66,1,1,5,Pathogen Infection,,,,,,,,,,,
78,67,78,67,1,1,5,Pathogen Infection,,,,,,,,,,,
79,19,79,19,1,1,5,Pathogen Infection,,,,,,,,,,,
79,20,79,20,1,1,5,Pathogen Infection,,,,,,,,,,,
79,21,79,21,1,1,5,Pathogen Infection,,,,,,,,,,,
80,67,80,67,1,1,5,Pathogen Infection,,,,,,,,,,,
82,58,82,58,1,1,5,Pathogen Infection,,,,,,,,,,,
82,59,82,59,1,1,5,Pathogen Infection,,,,,,,,,,,
82,61,82,61,1,1,5,Pathogen Infection,,,,,,,,,,,
82,64,82,64,1,1,5,Pathogen Infection,,,,,,,,,,,
82,66,82,66,1,1,5,Pathogen Infection,,,,,,,,,,,
82,68,82,68,1,1,5,Pathogen Infection,,,,,,,,,,,
7,3,7,3,1,1,1,Predation,,,,,,,,,,,
7,7,7,7,1,1,1,Predation,,,,,,,,,,,
8,3,8,3,1,1,1,Predation,,,,,,,,,,,
8,4,8,4,1,1,1,Predation,,,,,,,,,,,
8,7,8,7,1,1,1,Predation,,,,,,,,,,,
8,8,8,8,1,1,1,Predation,,,,,,,,,,,
8,9,8,9,1,1,1,Predation,,,,,,,,,,,
10,8,10,8,1,1,1,Predation,,,,,,,,,,,
10,11,10,11,1,1,1,Predation,,,,,,,,,,,
10,14,10,14,1,1,1,Predation,,,,,,,,,,,
11,4,11,4,1,1,1,Predation,,,,,,,,,,,
11,9,11,9,1,1,1,Predation,,,,,,,,,,,
12,3,12,3,1,1,1,Predation,,,,,,,,,,,
12,4,12,4,1,1,1,Predation,,,,,,,,,,,
12,5,12,5,1,1,1,Predation,,,,,,,,,,,
12,7,12,7,1,1,1,Predation,,,,,,,,,,,
12,8,12,8,1,1,1,Predation,,,,,,,,,,,
12,9,12,9,1,1,1,Predation,,,,,,,,,,,
13,3,13,3,1,1,1,Predation,,,,,,,,,,,
13,4,13,4,1,1,1,Predation,,,,,,,,,,,
13,7,13,7,1,1,1,Predation,,,,,,,,,,,
13,9,13,9,1,1,1,Predation,,,,,,,,,,,
14,4,14,4,1,1,1,Predation,,,,,,,,,,,
14,9,14,9,1,1,1,Predation,,,,,,,,,,,
15,3,15,3,1,1,1,Predation,,,,,,,,,,,
15,4,15,4,1,1,1,Predation,,,,,,,,,,,
15,7,15,7,1,1,1,Predation,,,,,,,,,,,
15,9,15,9,1,1,1,Predation,,,,,,,,,,,
16,3,16,3,1,1,1,Predation,,,,,,,,,,,
16,4,16,4,1,1,1,Predation,,,,,,,,,,,
16,7,16,7,1,1,1,Predation,,,,,,,,,,,
16,9,16,9,1,1,1,Predation,,,,,,,,,,,
17,3,17,3,1,1,1,Predation,,,,,,,,,,,
17,4,17,4,1,1,1,Predation,,,,,,,,,,,
17,7,17,7,1,1,1,Predation,,,,,,,,,,,
17,9,17,9,1,1,1,Predation,,,,,,,,,,,
18,3,18,3,1,1,1,Predation,,,,,,,,,,,
18,4,18,4,1,1,1,Predation,,,,,,,,,,,
18,7,18,7,1,1,1,Predation,,,,,,,,,,,
18,9,18,9,1,1,1,Predation,,,,,,,,,,,
19,4,19,4,1,1,1,Predation,,,,,,,,,,,
19,9,19,9,1,1,1,Predation,,,,,,,,,,,
20,4,20,4,1,1,1,Predation,,,,,,,,,,,
20,9,20,9,1,1,1,Predation,,,,,,,,,,,
21,4,21,4,1,1,1,Predation,,,,,,,,,,,
21,9,21,9,1,1,1,Predation,,,,,,,,,,,
22,4,22,4,1,1,1,Predation,,,,,,,,,,,
22,9,22,9,1,1,1,Predation,,,,,,,,,,,
23,4,23,4,1,1,1,Predation,,,,,,,,,,,
23,5,23,5,1,1,1,Predation,,,,,,,,,,,
23,9,23,9,1,1,1,Predation,,,,,,,,,,,
24,4,24,4,1,1,1,Predation,,,,,,,,,,,
24,5,24,5,1,1,1,Predation,,,,,,,,,,,
24,9,24,9,1,1,1,Predation,,,,,,,,,,,
25,4,25,4,1,1,1,Predation,,,,,,,,,,,
25,5,25,5,1,1,1,Predation,,,,,,,,,,,
25,9,25,9,1,1,1,Predation,,,,,,,,,,,
26,4,26,4,1,1,1,Predation,,,,,,,,,,,
26,5,26,5,1,1,1,Predation,,,,,,,,,,,
26,9,26,9,1,1,1,Predation,,,,,,,,,,,
27,3,27,3,1,1,1,Predation,,,,,,,,,,,
27,4,27,4,1,1,1,Predation,,,,,,,,,,,
27,6,27,6,1,1,1,Predation,,,,,,,,,,,
27,9,27,9,1,1,1,Predation,,,,,,,,,,,
28,3,28,3,1,1,1,Predation,,,,,,,,,,,
28,4,28,4,1,1,1,Predation,,,,,,,,,,,
28,7,28,7,1,1,1,Predation,,,,,,,,,,,
28,9,28,9,1,1,1,Predation,,,,,,,,,,,
29,3,29,3,1,1,1,Predation,,,,,,,,,,,
30,3,30,3,1,1,1,Predation,,,,,,,,,,,
31,3,31,3,1,1,1,Predation,,,,,,,,,,,
32,3,32,3,1,1,1,Predation,,,,,,,,,,,
33,3,33,3,1,1,1,Predation,,,,,,,,,,,
34,3,34,3,1,1,1,Predation,,,,,,,,,,,
35,3,35,3,1,1,1,Predation,,,,,,,,,,,
36,3,36,3,1,1,1,Predation,,,,,,,,,,,
37,3,37,3,1,1,1,Predation,,,,,,,,,,,
37,4,37,4,1,1,1,Predation,,,,,,,,,,,
37,9,37,9,1,1,1,Predation,,,,,,,,,,,
38,3,38,3,1,1,1,Predation,,,,,,,,,,,
38,4,38,4,1,1,1,Predation,,,,,,,,,,,
38,9,38,9,1,1,1,Predation,,,,,,,,,,,
39,4,39,4,1,1,1,Predation,,,,,,,,,,,
39,5,39,5,1,1,1,Predation,,,,,,,,,,,
39,7,39,7,1,1,1,Predation,,,,,,,,,,,
39,8,39,8,1,1,1,Predation,,,,,,,,,,,
39,9,39,9,1,1,1,Predation,,,,,,,,,,,
39,10,39,10,1,1,1,Predation,,,,,,,,,,,
39,11,39,11,1,1,1,Predation,,,,,,,,,,,
39,12,39,12,1,1,1,Predation,,,,,,,,,,,
39,13,39,13,1,1,1,Predation,,,,,,,,,,,
39,14,39,14,1,1,1,Predation,,,,,,,,,,,
39,15,39,15,1,1,1,Predation,,,,,,,,,,,
39,16,39,16,1,1,1,Predation,,,,,,,,,,,
39,17,39,17,1,1,1,Predation,,,,,,,,,,,
39,18,39,18,1,1,1,Predation,,,,,,,,,,,
39,19,39,19,1,1,1,Predation,,,,,,,,,,,
39,20,39,20,1,1,1,Predation,,,,,,,,,,,
39,21,39,21,1,1,1,Predation,,,,,,,,,,,
39,22,39,22,1,1,1,Predation,,,,,,,,,,,
39,23,39,23,1,1,1,Predation,,,,,,,,,,,
39,24,39,24,1,1,1,Predation,,,,,,,,,,,
39,25,39,25,1,1,1,Predation,,,,,,,,,,,
39,26,39,26,1,1,1,Predation,,,,,,,,,,,
39,27,39,27,1,1,1,Predation,,,,,,,,,,,
39,37,39,37,1,1,1,Predation,,,,,,,,,,,
40,7,40,7,1,1,1,Predation,,,,,,,,,,,
40,8,40,8,1,1,1,Predation,,,,,,,,,,,
41,4,41,4,1,1,1,Predation,,,,,,,,,,,
41,7,41,7,1,1,1,Predation,,,,,,,,,,,
41,8,41,8,1,1,1,Predation,,,,,,,,,,,
41,9,41,9,1,1,1,Predation,,,,,,,,,,,
41,10,41,10,1,1,1,Predation,,,,,,,,,,,
41,11,41,11,1,1,1,Predation,,,,,,,,,,,
41,12,41,12,1,1,1,Predation,,,,,,,,,,,
41,13,41,13,1,1,1,Predation,,,,,,,,,,,
41,14,41,14,1,1,1,Predation,,,,,,,,,,,
41,15,41,15,1,1,1,Predation,,,,,,,,,,,
41,16,41,16,1,1,1,Predation,,,,,,,,,,,
41,17,41,17,1,1,1,Predation,,,,,,,,,,,
41,18,41,18,1,1,1,Predation,,,,,,,,,,,
41,19,41,19,1,1,1,Predation,,,,,,,,,,,
41,20,41,20,1,1,1,Predation,,,,,,,,,,,
41,21,41,21,1,1,1,Predation,,,,,,,,,,,
41,22,41,22,1,1,1,Predation,,,,,,,,,,,
41,23,41,23,1,1,1,Predation,,,,,,,,,,,
41,24,41,24,1,1,1,Predation,,,,,,,,,,,
41,25,41,25,1,1,1,Predation,,,,,,,,,,,
41,26,41,26,1,1,1,Predation,,,,,,,,,,,
41,27,41,27,1,1,1,Predation,,,,,,,,,,,
41,39,41,39,1,1,1,Predation,,,,,,,,,,,
41,42,41,42,1,1,1,Predation,,,,,,,,,,,
41,43,41,43,1,1,1,Predation,,,,,,,,,,,
41,44,41,44,1,1,1,Predation,,,,,,,,,,,
41,45,41,45,1,1,1,Predation,,,,,,,,,,,
41,50,41,50,1,1,1,Predation,,,,,,,,,,,
41,51,41,51,1,1,1,Predation,,,,,,,,,,,
41,52,41,52,1,1,1,Predation,,,,,,,,,,,
42,4,42,4,1,1,1,Predation,,,,,,,,,,,
42,9,42,9,1,1,1,Predation,,,,,,,,,,,
43,4,43,4,1,1,1,Predation,,,,,,,,,,,
43,9,43,9,1,1,1,Predation,,,,,,,,,,,
44,4,44,4,1,1,1,Predation,,,,,,,,,,,
44,9,44,9,1,1,1,Predation,,,,,,,,,,,
45,4,45,4,1,1,1,Predation,,,,,,,,,,,
45,9,45,9,1,1,1,Predation,,,,,,,,,,,
46,4,46,4,1,1,1,Predation,,,,,,,,,,,
46,9,46,9,1,1,1,Predation,,,,,,,,,,,
47,4,47,4,1,1,1,Predation,,,,,,,,,,,
47,9,47,9,1,1,1,Predation,,,,,,,,,,,
48,4,48,4,1,1,1,Predation,,,,,,,,,,,
48,9,48,9,1,1,1,Predation,,,,,,,,,,,
49,4,49,4,1,1,1,Predation,,,,,,,,,,,
49,9,49,9,1,1,1,Predation,,,,,,,,,,,
52,4,52,4,1,1,1,Predation,,,,,,,,,,,
52,9,52,9,1,1,1,Predation,,,,,,,,,,,
53,3,53,3,1,1,1,Predation,,,,,,,,,,,
53,7,53,7,1,1,1,Predation,,,,,,,,,,,
53,28,53,28,1,1,1,Predation,,,,,,,,,,,
54,3,54,3,1,1,1,Predation,,,,,,,,,,,
54,7,54,7,1,1,1,Predation,,,,,,,,,,,
54,28,54,28,1,1,1,Predation,,,,,,,,,,,
56,4,56,4,1,1,1,Predation,,,,,,,,,,,
57,15,57,15,1,1,1,Predation,,,,,,,,,,,
57,16,57,16,1,1,1,Predation,,,,,,,,,,,
57,18,57,18,1,1,1,Predation,,,,,,,,,,,
57,27,57,27,1,1,1,Predation,,,,,,,,,,,
58,12,58,12,1,1,1,Predation,,,,,,,,,,,
58,13,58,13,1,1,1,Predation,,,,,,,,,,,
58,15,58,15,1,1,1,Predation,,,,,,,,,,,
58,16,58,16,1,1,1,Predation,,,,,,,,,,,
58,17,58,17,1,1,1,Predation,,,,,,,,,,,
58,18,58,18,1,1,1,Predation,,,,,,,,,,,
58,19,58,19,1,1,1,Predation,,,,,,,,,,,
58,20,58,20,1,1,1,Predation,,,,,,,,,,,
58,21,58,21,1,1,1,Predation,,,,,,,,,,,
58,22,58,22,1,1,1,Predation,,,,,,,,,,,
58,23,58,23,1,1,1,Predation,,,,,,,,,,,
58,38,58,38,1,1,1,Predation,,,,,,,,,,,
58,39,58,39,1,1,1,Predation,,,,,,,,,,,
58,42,58,42,1,1,1,Predation,,,,,,,,,,,
58,43,58,43,1,1,1,Predation,,,,,,,,,,,
58,44,58,44,1,1,1,Predation,,,,,,,,,,,
58,45,58,45,1,1,1,Predation,,,,,,,,,,,
58,46,58,46,1,1,1,Predation,,,,,,,,,,,
58,48,58,48,1,1,1,Predation,,,,,,,,,,,
58,49,58,49,1,1,1,Predation,,,,,,,,,,,
58,50,58,50,1,1,1,Predation,,,,,,,,,,,
59,12,59,12,1,1,1,Predation,,,,,,,,,,,
59,13,59,13,1,1,1,Predation,,,,,,,,,,,
59,14,59,14,1,1,1,Predation,,,,,,,,,,,
59,15,59,15,1,1,1,Predation,,,,,,,,,,,
59,16,59,16,1,1,1,Predation,,,,,,,,,,,
59,17,59,17,1,1,1,Predation,,,,,,,,,,,
59,18,59,18,1,1,1,Predation,,,,,,,,,,,
59,19,59,19,1,1,1,Predation,,,,,,,,,,,
59,20,59,20,1,1,1,Predation,,,,,,,,,,,
59,21,59,21,1,1,1,Predation,,,,,,,,,,,
59,22,59,22,1,1,1,Predation,,,,,,,,,,,
59,23,59,23,1,1,1,Predation,,,,,,,,,,,
59,37,59,37,1,1,1,Predation,,,,,,,,,,,
59,38,59,38,1,1,1,Predation,,,,,,,,,,,
59,39,59,39,1,1,1,Predation,,,,,,,,,,,
59,46,59,46,1,1,1,Predation,,,,,,,,,,,
59,48,59,48,1,1,1,Predation,,,,,,,,,,,
59,49,59,49,1,1,1,Predation,,,,,,,,,,,
59,50,59,50,1,1,1,Predation,,,,,,,,,,,
59,52,59,52,1,1,1,Predation,,,,,,,,,,,
59,55,59,55,1,1,1,Predation,,,,,,,,,,,
59,56,59,56,1,1,1,Predation,,,,,,,,,,,
60,12,60,12,1,1,1,Predation,,,,,,,,,,,
60,13,60,13,1,1,1,Predation,,,,,,,,,,,
60,15,60,15,1,1,1,Predation,,,,,,,,,,,
60,16,60,16,1,1,1,Predation,,,,,,,,,,,
60,17,60,17,1,1,1,Predation,,,,,,,,,,,
60,18,60,18,1,1,1,Predation,,,,,,,,,,,
60,19,60,19,1,1,1,Predation,,,,,,,,,,,
60,20,60,20,1,1,1,Predation,,,,,,,,,,,
60,21,60,21,1,1,1,Predation,,,,,,,,,,,
60,22,60,22,1,1,1,Predation,,,,,,,,,,,
60,23,60,23,1,1,1,Predation,,,,,,,,,,,
60,37,60,37,1,1,1,Predation,,,,,,,,,,,
60,38,60,38,1,1,1,Predation,,,,,,,,,,,
60,46,60,46,1,1,1,Predation,,,,,,,,,,,
60,48,60,48,1,1,1,Predation,,,,,,,,,,,
60,49,60,49,1,1,1,Predation,,,,,,,,,,,
60,50,60,50,1,1,1,Predation,,,,,,,,,,,
60,52,60,52,1,1,1,Predation,,,,,,,,,,,
60,53,60,53,1,1,1,Predation,,,,,,,,,,,
60,54,60,54,1,1,1,Predation,,,,,,,,,,,
60,55,60,55,1,1,1,Predation,,,,,,,,,,,
60,56,60,56,1,1,1,Predation,,,,,,,,,,,
61,12,61,12,1,1,1,Predation,,,,,,,,,,,
61,13,61,13,1,1,1,Predation,,,,,,,,,,,
61,15,61,15,1,1,1,Predation,,,,,,,,,,,
61,16,61,16,1,1,1,Predation,,,,,,,,,,,
61,17,61,17,1,1,1,Predation,,,,,,,,,,,
61,18,61,18,1,1,1,Predation,,,,,,,,,,,
61,19,61,19,1,1,1,Predation,,,,,,,,,,,
61,20,61,20,1,1,1,Predation,,,,,,,,,,,
61,21,61,21,1,1,1,Predation,,,,,,,,,,,
61,22,61,22,1,1,1,Predation,,,,,,,,,,,
61,23,61,23,1,1,1,Predation,,,,,,,,,,,
61,37,61,37,1,1,1,Predation,,,,,,,,,,,
61,38,61,38,1,1,1,Predation,,,,,,,,,,,
61,39,61,39,1,1,1,Predation,,,,,,,,,,,
61,42,61,42,1,1,1,Predation,,,,,,,,,,,
61,43,61,43,1,1,1,Predation,,,,,,,,,,,
61,44,61,44,1,1,1,Predation,,,,,,,,,,,
61,45,61,45,1,1,1,Predation,,,,,,,,,,,
61,46,61,46,1,1,1,Predation,,,,,,,,,,,
61,48,61,48,1,1,1,Predation,,,,,,,,,,,
61,49,61,49,1,1,1,Predation,,,,,,,,,,,
61,50,61,50,1,1,1,Predation,,,,,,,,,,,
61,56,61,56,1,1,1,Predation,,,,,,,,,,,
62,12,62,12,1,1,1,Predation,,,,,,,,,,,
62,13,62,13,1,1,1,Predation,,,,,,,,,,,
62,37,62,37,1,1,1,Predation,,,,,,,,,,,
62,38,62,38,1,1,1,Predation,,,,,,,,,,,
62,39,62,39,1,1,1,Predation,,,,,,,,,,,
62,42,62,42,1,1,1,Predation,,,,,,,,,,,
62,43,62,43,1,1,1,Predation,,,,,,,,,,,
62,44,62,44,1,1,1,Predation,,,,,,,,,,,
62,45,62,45,1,1,1,Predation,,,,,,,,,,,
62,50,62,50,1,1,1,Predation,,,,,,,,,,,
63,12,63,12,1,1,1,Predation,,,,,,,,,,,
63,13,63,13,1,1,1,Predation,,,,,,,,,,,
63,14,63,14,1,1,1,Predation,,,,,,,,,,,
63,15,63,15,1,1,1,Predation,,,,,,,,,,,
63,16,63,16,1,1,1,Predation,,,,,,,,,,,
63,17,63,17,1,1,1,Predation,,,,,,,,,,,
63,18,63,18,1,1,1,Predation,,,,,,,,,,,
63,19,63,19,1,1,1,Predation,,,,,,,,,,,
63,20,63,20,1,1,1,Predation,,,,,,,,,,,
63,21,63,21,1,1,1,Predation,,,,,,,,,,,
63,22,63,22,1,1,1,Predation,,,,,,,,,,,
63,23,63,23,1,1,1,Predation,,,,,,,,,,,
63,37,63,37,1,1,1,Predation,,,,,,,,,,,
63,38,63,38,1,1,1,Predation,,,,,,,,,,,
63,39,63,39,1,1,1,Predation,,,,,,,,,,,
63,42,63,42,1,1,1,Predation,,,,,,,,,,,
63,43,63,43,1,1,1,Predation,,,,,,,,,,,
63,44,63,44,1,1,1,Predation,,,,,,,,,,,
63,45,63,45,1,1,1,Predation,,,,,,,,,,,
63,47,63,47,1,1,1,Predation,,,,,,,,,,,
63,48,63,48,1,1,1,Predation,,,,,,,,,,,
63,49,63,49,1,1,1,Predation,,,,,,,,,,,
63,50,63,50,1,1,1,Predation,,,,,,,,,,,
64,12,64,12,1,1,1,Predation,,,,,,,,,,,
64,13,64,13,1,1,1,Predation,,,,,,,,,,,
64,14,64,14,1,1,1,Predation,,,,,,,,,,,
64,19,64,19,1,1,1,Predation,,,,,,,,,,,
64,20,64,20,1,1,1,Predation,,,,,,,,,,,
64,21,64,21,1,1,1,Predation,,,,,,,,,,,
64,22,64,22,1,1,1,Predation,,,,,,,,,,,
64,23,64,23,1,1,1,Predation,,,,,,,,,,,
64,37,64,37,1,1,1,Predation,,,,,,,,,,,
64,38,64,38,1,1,1,Predation,,,,,,,,,,,
64,39,64,39,1,1,1,Predation,,,,,,,,,,,
64,48,64,48,1,1,1,Predation,,,,,,,,,,,
64,49,64,49,1,1,1,Predation,,,,,,,,,,,
64,50,64,50,1,1,1,Predation,,,,,,,,,,,
64,53,64,53,1,1,1,Predation,,,,,,,,,,,
64,54,64,54,1,1,1,Predation,,,,,,,,,,,
64,56,64,56,1,1,1,Predation,,,,,,,,,,,
65,12,65,12,1,1,1,Predation,,,,,,,,,,,
65,13,65,13,1,1,1,Predation,,,,,,,,,,,
65,14,65,14,1,1,1,Predation,,,,,,,,,,,
65,15,65,15,1,1,1,Predation,,,,,,,,,,,
65,16,65,16,1,1,1,Predation,,,,,,,,,,,
65,17,65,17,1,1,1,Predation,,,,,,,,,,,
65,18,65,18,1,1,1,Predation,,,,,,,,,,,
66,15,66,15,1,1,1,Predation,,,,,,,,,,,
66,16,66,16,1,1,1,Predation,,,,,,,,,,,
66,17,66,17,1,1,1,Predation,,,,,,,,,,,
66,18,66,18,1,1,1,Predation,,,,,,,,,,,
66,37,66,37,1,1,1,Predation,,,,,,,,,,,
66,38,66,38,1,1,1,Predation,,,,,,,,,,,
66,39,66,39,1,1,1,Predation,,,,,,,,,,,
66,42,66,42,1,1,1,Predation,,,,,,,,,,,
66,43,66,43,1,1,1,Predation,,,,,,,,,,,
66,44,66,44,1,1,1,Predation,,,,,,,,,,,
66,45,66,45,1,1,1,Predation,,,,,,,,,,,
66,48,66,48,1,1,1,Predation,,,,,,,,,,,
66,49,66,49,1,1,1,Predation,,,,,,,,,,,
66,50,66,50,1,1,1,Predation,,,,,,,,,,,
66,56,66,56,1,1,1,Predation,,,,,,,,,,,
66,59,66,59,1,1,1,Predation,,,,,,,,,,,
67,12,67,12,1,1,1,Predation,,,,,,,,,,,
67,13,67,13,1,1,1,Predation,,,,,,,,,,,
67,15,67,15,1,1,1,Predation,,,,,,,,,,,
67,16,67,16,1,1,1,Predation,,,,,,,,,,,
67,17,67,17,1,1,1,Predation,,,,,,,,,,,
67,18,67,18,1,1,1,Predation,,,,,,,,,,,
67,19,67,19,1,1,1,Predation,,,,,,,,,,,
67,20,67,20,1,1,1,Predation,,,,,,,,,,,
67,21,67,21,1,1,1,Predation,,,,,,,,,,,
67,22,67,22,1,1,1,Predation,,,,,,,,,,,
67,23,67,23,1,1,1,Predation,,,,,,,,,,,
67,38,67,38,1,1,1,Predation,,,,,,,,,,,
67,53,67,53,1,1,1,Predation,,,,,,,,,,,
67,54,67,54,1,1,1,Predation,,,,,,,,,,,
68,39,68,39,1,1,1,Predation,,,,,,,,,,,
68,42,68,42,1,1,1,Predation,,,,,,,,,,,
68,43,68,43,1,1,1,Predation,,,,,,,,,,,
68,44,68,44,1,1,1,Predation,,,,,,,,,,,
68,45,68,45,1,1,1,Predation,,,,,,,,,,,
68,50,68,50,1,1,1,Predation,,,,,,,,,,,
68,53,68,53,1,1,1,Predation,,,,,,,,,,,
68,54,68,54,1,1,1,Predation,,,,,,,,,,,
69,28,69,28,1,1,1,Predation,,,,,,,,,,,
69,29,69,29,1,1,1,Predation,,,,,,,,,,,
69,30,69,30,1,1,1,Predation,,,,,,,,,,,
69,31,69,31,1,1,1,Predation,,,,,,,,,,,
69,32,69,32,1,1,1,Predation,,,,,,,,,,,
69,33,69,33,1,1,1,Predation,,,,,,,,,,,
69,34,69,34,1,1,1,Predation,,,,,,,,,,,
69,35,69,35,1,1,1,Predation,,,,,,,,,,,
69,36,69,36,1,1,1,Predation,,,,,,,,,,,
70,58,70,58,1,1,1,Predation,,,,,,,,,,,
70,59,70,59,1,1,1,Predation,,,,,,,,,,,
70,60,70,60,1,1,1,Predation,,,,,,,,,,,
70,61,70,61,1,1,1,Predation,,,,,,,,,,,
70,62,70,62,1,1,1,Predation,,,,,,,,,,,
70,63,70,63,1,1,1,Predation,,,,,,,,,,,
70,64,70,64,1,1,1,Predation,,,,,,,,,,,
70,65,70,65,1,1,1,Predation,,,,,,,,,,,
70,66,70,66,1,1,1,Predation,,,,,,,,,,,
70,67,70,67,1,1,1,Predation,,,,,,,,,,,
70,68,70,68,1,1,1,Predation,,,,,,,,,,,
70,69,70,69,1,1,1,Predation,,,,,,,,,,,
71,58,71,58,1,1,1,Predation,,,,,,,,,,,
71,59,71,59,1,1,1,Predation,,,,,,,,,,,
71,60,71,60,1,1,1,Predation,,,,,,,,,,,
71,61,71,61,1,1,1,Predation,,,,,,,,,,,
71,62,71,62,1,1,1,Predation,,,,,,,,,,,
71,63,71,63,1,1,1,Predation,,,,,,,,,,,
71,64,71,64,1,1,1,Predation,,,,,,,,,,,
71,65,71,65,1,1,1,Predation,,,,,,,,,,,
71,66,71,66,1,1,1,Predation,,,,,,,,,,,
71,67,71,67,1,1,1,Predation,,,,,,,,,,,
71,68,71,68,1,1,1,Predation,,,,,,,,,,,
71,69,71,69,1,1,1,Predation,,,,,,,,,,,
72,5,72,5,1,1,1,Predation,,,,,,,,,,,
72,6,72,6,1,1,1,Predation,,,,,,,,,,,
72,15,72,15,1,1,1,Predation,,,,,,,,,,,
72,16,72,16,1,1,1,Predation,,,,,,,,,,,
72,17,72,17,1,1,1,Predation,,,,,,,,,,,
72,18,72,18,1,1,1,Predation,,,,,,,,,,,
72,19,72,19,1,1,1,Predation,,,,,,,,,,,
72,20,72,20,1,1,1,Predation,,,,,,,,,,,
72,21,72,21,1,1,1,Predation,,,,,,,,,,,
72,22,72,22,1,1,1,Predation,,,,,,,,,,,
72,23,72,23,1,1,1,Predation,,,,,,,,,,,
72,24,72,24,1,1,1,Predation,,,,,,,,,,,
72,25,72,25,1,1,1,Predation,,,,,,,,,,,
72,26,72,26,1,1,1,Predation,,,,,,,,,,,
72,39,72,39,1,1,1,Predation,,,,,,,,,,,
72,41,72,41,1,1,1,Predation,,,,,,,,,,,
72,42,72,42,1,1,1,Predation,,,,,,,,,,,
72,43,72,43,1,1,1,Predation,,,,,,,,,,,
72,44,72,44,1,1,1,Predation,,,,,,,,,,,
72,45,72,45,1,1,1,Predation,,,,,,,,,,,
72,50,72,50,1,1,1,Predation,,,,,,,,,,,
72,51,72,51,1,1,1,Predation,,,,,,,,,,,
72,52,72,52,1,1,1,Predation,,,,,,,,,,,
73,15,73,15,1,1,1,Predation,,,,,,,,,,,
73,16,73,16,1,1,1,Predation,,,,,,,,,,,
73,17,73,17,1,1,1,Predation,,,,,,,,,,,
73,18,73,18,1,1,1,Predation,,,,,,,,,,,
73,19,73,19,1,1,1,Predation,,,,,,,,,,,
73,20,73,20,1,1,1,Predation,,,,,,,,,,,
73,21,73,21,1,1,1,Predation,,,,,,,,,,,
73,22,73,22,1,1,1,Predation,,,,,,,,,,,
73,23,73,23,1,1,1,Predation,,,,,,,,,,,
73,24,73,24,1,1,1,Predation,,,,,,,,,,,
73,25,73,25,1,1,1,Predation,,,,,,,,,,,
73,26,73,26,1,1,1,Predation,,,,,,,,,,,
73,39,73,39,1,1,1,Predation,,,,,,,,,,,
73,41,73,41,1,1,1,Predation,,,,,,,,,,,
73,42,73,42,1,1,1,Predation,,,,,,,,,,,
73,43,73,43,1,1,1,Predation,,,,,,,,,,,
73,44,73,44,1,1,1,Predation,,,,,,,,,,,
73,45,73,45,1,1,1,Predation,,,,,,,,,,,
73,50,73,50,1,1,1,Predation,,,,,,,,,,,
73,51,73,51,1,1,1,Predation,,,,,,,,,,,
73,52,73,52,1,1,1,Predation,,,,,,,,,,,
74,12,74,12,1,1,1,Predation,,,,,,,,,,,
74,13,74,13,1,1,1,Predation,,,,,,,,,,,
74,14,74,14,1,1,1,Predation,,,,,,,,,,,
74,15,74,15,1,1,1,Predation,,,,,,,,,,,
74,16,74,16,1,1,1,Predation,,,,,,,,,,,
74,17,74,17,1,1,1,Predation,,,,,,,,,,,
